user_id,tot_ontopic_cnt,median_ontopic_cnt,mad_ontopic_cnt,ontopic_days,ontopic_prop,tot_revisit_cnt,median_revisit_cnt,mad_revisit_cnt,revisit_days,revisit_prop,tot_metacog_cnt,median_metacog_cnt,mad_metacog_cnt,metacog_days,metacog_prop,tot_orient_cnt,median_orient_cnt,mad_orient_cnt,orinet_days,orient_prop,tot_prj_cnt,median_prj_cnt,mad_prj_cnt,prj_days,prj_prop
679,1309,11,16.3086,26,0.6046511627906976,320,0,0,16,0.37209302325581395,194,3,2.9652,40,0.9302325581395349,270,6,4.4478,43,1,40,0,0,9,0.20930232558139536
680,1054,11,16.3086,30,0.6976744186046512,435,0,0,20,0.46511627906976744,459,10,7.412999999999999,39,0.9069767441860465,433,9,7.412999999999999,42,0.9767441860465116,71,0,0,14,0.32558139534883723
681,441,1,1.4826,16,0.5333333333333333,153,0,0,11,0.36666666666666664,168,4.5,3.7064999999999997,27,0.9,155,3.5,3.7064999999999997,28,0.9333333333333333,34,0,0,9,0.3
682,437,21,31.1346,12,0.631578947368421,197,2,2.9652,12,0.631578947368421,165,5,5.9304,19,1,129,3,2.9652,19,1,32,0,0,5,0.2631578947368421
683,807,20,29.651999999999997,14,0.56,54,0,0,8,0.32,145,3,2.9652,24,0.96,144,4,1.4826,25,1,50,0,0,9,0.36
688,130,2,2.9652,7,0.6363636363636364,28,0,0,4,0.36363636363636365,73,7,4.4478,11,1,93,8,1.4826,11,1,37,0,0,4,0.36363636363636365
689,173,0,0,6,0.35294117647058826,17,0,0,2,0.11764705882352941,68,3,1.4826,17,1,94,3,2.9652,17,1,31,0,0,4,0.23529411764705882
691,812,4,5.9304,20,0.5405405405405406,78,0,0,2,0.05405405405405406,99,2,1.4826,35,0.9459459459459459,157,2,1.4826,36,0.972972972972973,35,0,0,8,0.21621621621621623
693,575,2,2.9652,13,0.5,212,1,1.4826,14,0.5384615384615384,118,3,2.2239,25,0.9615384615384616,107,2,1.4826,25,0.9615384615384616,28,0,0,5,0.19230769230769232
694,733,0,0,11,0.3548387096774194,418,0,0,14,0.45161290322580644,300,8,5.9304,30,0.967741935483871,317,8,7.412999999999999,31,1,107,0,0,10,0.3225806451612903
695,937,0,0,14,0.4117647058823529,214,0,0,10,0.29411764705882354,124,2.5,2.2239,33,0.9705882352941176,141,3,1.4826,33,0.9705882352941176,69,0,0,12,0.35294117647058826
699,180,0.5,0.7413,8,0.5,49,1.5,2.2239,9,0.5625,91,4,4.4478,15,0.9375,55,2.5,2.2239,15,0.9375,10,0,0,2,0.125
700,884,0,0,12,0.3870967741935484,207,0,0,11,0.3548387096774194,161,3,2.9652,30,0.967741935483871,208,4,2.9652,31,1,52,0,0,6,0.1935483870967742
701,867,7,10.3782,39,0.65,186,0,0,11,0.18333333333333332,440,5.5,5.1891,57,0.95,375,5,2.9652,59,0.9833333333333333,109,0,0,18,0.3
702,548,0,0,12,0.4,674,2,2.9652,17,0.5666666666666667,135,3,3.7064999999999997,26,0.8666666666666667,153,3.5,2.2239,29,0.9666666666666667,24,0,0,6,0.2
703,215,0,0,6,0.3333333333333333,0,0,0,0,0,98,5,2.9652,18,1,112,5.5,2.2239,18,1,41,0,0,7,0.3888888888888889
705,457,0,0,11,0.34375,346,0,0,12,0.375,94,2,1.4826,30,0.9375,107,2,1.4826,30,0.9375,19,0,0,4,0.125
706,969,0,0,14,0.4827586206896552,119,0,0,5,0.1724137931034483,256,5,2.9652,29,1,257,5,5.9304,28,0.9655172413793104,161,0,0,9,0.3103448275862069
707,1,0,0,1,0.03125,1103,3,4.4478,16,0.5,299,6,5.9304,31,0.96875,293,6,5.1891,32,1,71,0,0,11,0.34375
708,1546,19,28.1694,23,0.696969696969697,196,0,0,10,0.30303030303030304,190,4,2.9652,32,0.9696969696969697,227,5,2.9652,32,0.9696969696969697,27,0,0,6,0.18181818181818182
709,310,5,7.412999999999999,12,0.5714285714285714,9,0,0,2,0.09523809523809523,162,4,2.9652,21,1,137,5,4.4478,21,1,52,0,0,9,0.42857142857142855
710,1160,0,0,16,0.45714285714285713,1442,9,13.343399999999999,27,0.7714285714285715,242,4,4.4478,34,0.9714285714285714,220,4,4.4478,34,0.9714285714285714,43,0,0,7,0.2
712,566,31,45.9606,11,0.5789473684210527,159,0,0,6,0.3157894736842105,129,5,2.9652,19,1,112,3,2.9652,19,1,17,0,0,3,0.15789473684210525
713,688,1,1.4826,17,0.5151515151515151,294,0,0,15,0.45454545454545453,262,6,5.9304,33,1,221,5,4.4478,33,1,59,0,0,7,0.21212121212121213
714,567,1,1.4826,14,0.56,627,4,5.9304,15,0.6,182,5,4.4478,25,1,161,5,4.4478,25,1,31,0,0,5,0.2
717,650,31,45.9606,11,0.5789473684210527,373,1,1.4826,10,0.5263157894736842,162,7,4.4478,19,1,132,3,2.9652,19,1,39,0,0,3,0.15789473684210525
718,504,0,0,12,0.4444444444444444,298,0,0,9,0.3333333333333333,310,7,8.8956,26,0.9629629629629629,352,8,8.8956,27,1,104,0,0,12,0.4444444444444444
720,701,1,1.4826,19,0.5428571428571428,429,0,0,17,0.4857142857142857,294,4,4.4478,34,0.9714285714285714,267,4,4.4478,34,0.9714285714285714,57,0,0,12,0.34285714285714286
721,1744,5,7.412999999999999,32,0.5925925925925926,57,0,0,8,0.14814814814814814,207,2,2.2239,48,0.8888888888888888,205,2,1.4826,49,0.9074074074074074,79,0,0,14,0.25925925925925924
722,1019,0,0,15,0.4166666666666667,591,0,0,16,0.4444444444444444,325,5.5,5.1891,36,1,358,8,8.8956,36,1,60,0,0,8,0.2222222222222222
723,499,1.5,2.2239,13,0.5416666666666666,300,6.5,9.636899999999999,15,0.625,460,11.5,8.1543,24,1,241,7.5,5.1891,24,1,67,0,0,4,0.16666666666666666
724,1032,13,19.273799999999998,20,0.6060606060606061,378,0,0,12,0.36363636363636365,334,7,5.9304,33,1,451,8,5.9304,33,1,77,0,0,12,0.36363636363636365
727,780,0,0,15,0.375,402,0,0,16,0.4,182,3,2.9652,38,0.95,251,4,2.9652,40,1,59,0,0,8,0.2
728,1873,21.5,31.875899999999998,28,0.7777777777777778,61,0,0,8,0.2222222222222222,179,3,3.7064999999999997,31,0.8611111111111112,209,4,2.9652,33,0.9166666666666666,27,0,0,6,0.16666666666666666
729,525,0.5,0.7413,13,0.5,506,2.5,3.7064999999999997,14,0.5384615384615384,231,8,7.412999999999999,26,1,211,7,7.412999999999999,26,1,48,0,0,8,0.3076923076923077
730,447,7,10.3782,12,0.5714285714285714,178,0,0,10,0.47619047619047616,135,4,4.4478,21,1,133,5,4.4478,21,1,8,0,0,2,0.09523809523809523
731,335,1,1.4826,11,0.5238095238095238,406,1,1.4826,11,0.5238095238095238,172,7,7.412999999999999,21,1,166,7,7.412999999999999,21,1,27,0,0,6,0.2857142857142857
732,373,2,2.9652,22,0.5238095238095238,44,0,0,2,0.047619047619047616,172,3,2.9652,40,0.9523809523809523,170,2.5,2.2239,42,1,52,0,0,7,0.16666666666666666
733,421,1.5,2.2239,14,0.5384615384615384,331,0,0,7,0.2692307692307692,152,5.5,5.1891,26,1,168,4.5,5.1891,26,1,27,0,0,4,0.15384615384615385
734,451,0,0,11,0.44,337,0,0,9,0.36,202,8,5.9304,25,1,163,5,5.9304,25,1,30,0,0,8,0.32
735,642,18,26.686799999999998,14,0.6666666666666666,15,0,0,3,0.14285714285714285,114,3,2.9652,21,1,76,2,1.4826,21,1,17,0,0,3,0.14285714285714285
736,984,2,2.9652,21,0.5384615384615384,777,1,1.4826,21,0.5384615384615384,402,9,7.412999999999999,39,1,441,9,7.412999999999999,39,1,63,0,0,9,0.23076923076923078
737,0,0,0,0,0,109,0,0,2,0.2,62,1.5,0.7413,10,1,58,3.5,2.2239,10,1,27,0,0,4,0.4
738,1481,10,14.825999999999999,28,0.6511627906976745,124,0,0,8,0.18604651162790697,213,3,2.9652,42,0.9767441860465116,176,3,2.9652,43,1,51,0,0,7,0.16279069767441862
739,464,34,34.099799999999995,10,0.6666666666666666,120,0,0,5,0.3333333333333333,103,6,2.9652,15,1,120,8,1.4826,15,1,0,0,0,0,0
740,203,4,5.9304,6,0.5454545454545454,51,0,0,3,0.2727272727272727,79,6,4.4478,11,1,72,4,4.4478,11,1,0,0,0,0,0
741,900,8,11.8608,17,0.5666666666666667,193,0,0,13,0.43333333333333335,242,6,4.4478,30,1,217,5,4.4478,30,1,92,0,0,11,0.36666666666666664
743,666,11.5,17.049899999999997,15,0.5769230769230769,434,0,0,12,0.46153846153846156,221,5.5,5.9304,26,1,221,7.5,5.1891,26,1,43,0,0,8,0.3076923076923077
744,579,16.5,24.462899999999998,23,0.6764705882352942,139,0,0,7,0.20588235294117646,241,3,2.9652,32,0.9411764705882353,267,3,1.4826,34,1,56,0,0,8,0.23529411764705882
745,316,0,0,6,0.20689655172413793,265,1,1.4826,15,0.5172413793103449,170,5,5.9304,25,0.8620689655172413,185,6,5.9304,28,0.9655172413793104,40,0,0,7,0.2413793103448276
746,742,22,26.686799999999998,22,0.88,15,0,0,3,0.12,59,2,1.4826,25,1,103,3,1.4826,25,1,0,0,0,0,0
747,581,6,8.8956,11,0.5789473684210527,223,0,0,8,0.42105263157894735,85,1,0,19,1,78,1,0,19,1,0,0,0,0,0
748,775,18,26.686799999999998,14,0.6666666666666666,496,3,4.4478,11,0.5238095238095238,416,14,11.8608,21,1,357,12,10.3782,21,1,51,0,0,9,0.42857142857142855
749,343,1,1.4826,13,0.6842105263157895,212,4,5.9304,12,0.631578947368421,535,24,28.1694,19,1,768,35,19.273799999999998,19,1,182,0,0,7,0.3684210526315789
750,450,10,14.825999999999999,14,0.7,164,0,0,7,0.35,62,2.5,2.2239,18,0.9,47,2,1.4826,20,1,20,0,0,5,0.25
751,755,5,7.412999999999999,14,0.5833333333333334,260,0,0,11,0.4583333333333333,113,3,2.9652,21,0.875,83,3,2.9652,21,0.875,28,0,0,4,0.16666666666666666
753,543,0,0,11,0.4074074074074074,1274,4,5.9304,18,0.6666666666666666,409,9,8.8956,27,1,369,10,7.412999999999999,27,1,107,0,0,10,0.37037037037037035
754,561,16,23.7216,13,0.6190476190476191,263,0,0,10,0.47619047619047616,140,2,1.4826,21,1,120,2,1.4826,21,1,21,0,0,2,0.09523809523809523
755,806,0,0,16,0.4444444444444444,1523,0,0,12,0.3333333333333333,285,4,4.4478,34,0.9444444444444444,254,4.5,3.7064999999999997,35,0.9722222222222222,31,0,0,6,0.16666666666666666
756,34,0,0,1,0.125,1017,106,103.0407,7,0.875,57,5,3.7064999999999997,8,1,35,3,2.2239,8,1,1,0,0,1,0.125
757,559,0,0,12,0.4444444444444444,828,1,1.4826,16,0.5925925925925926,125,2,1.4826,27,1,185,4,2.9652,27,1,25,0,0,5,0.18518518518518517
758,405,0,0,12,0.3870967741935484,184,0,0,9,0.2903225806451613,139,3,2.9652,31,1,116,2,1.4826,31,1,22,0,0,4,0.12903225806451613
759,231,0,0,6,0.3333333333333333,135,1,1.4826,11,0.6111111111111112,60,3,2.9652,18,1,100,3.5,2.2239,18,1,7,0,0,3,0.16666666666666666
760,508,0,0,11,0.4782608695652174,183,0,0,8,0.34782608695652173,132,3,2.9652,23,1,162,3,2.9652,23,1,23,0,0,5,0.21739130434782608
761,633,0.5,0.7413,14,0.5,296,0,0,12,0.42857142857142855,286,10,8.1543,28,1,241,5.5,3.7064999999999997,28,1,36,0,0,7,0.25
762,458,0.5,0.7413,14,0.5,547,0.5,0.7413,14,0.5,162,3.5,3.7064999999999997,27,0.9642857142857143,160,4,2.9652,26,0.9285714285714286,39,0,0,5,0.17857142857142858
763,247,11,11.8608,13,0.7647058823529411,50,0,0,5,0.29411764705882354,177,7,4.4478,17,1,129,5,2.9652,17,1,4,0,0,1,0.058823529411764705
764,320,0,0,10,0.43478260869565216,1022,0,0,7,0.30434782608695654,330,13,8.8956,23,1,408,14,13.343399999999999,23,1,33,0,0,5,0.21739130434782608
765,475,16,22.238999999999997,21,0.84,43,0,0,3,0.12,124,3,2.9652,24,0.96,169,4,2.9652,25,1,2,0,0,1,0.04
767,1195,5,7.412999999999999,25,0.625,226,0,0,6,0.15,310,6,4.4478,40,1,438,7,3.7064999999999997,40,1,35,0,0,6,0.15
768,886,21,31.1346,19,0.5757575757575758,686,0,0,7,0.21212121212121213,104,2,1.4826,32,0.9696969696969697,117,3,1.4826,31,0.9393939393939394,33,0,0,5,0.15151515151515152
769,432,18,26.686799999999998,10,0.5555555555555556,193,0,0,8,0.4444444444444444,167,6.5,5.1891,17,0.9444444444444444,139,4.5,3.7064999999999997,18,1,23,0,0,5,0.2777777777777778
770,614,1.5,2.2239,21,0.5526315789473685,730,0.5,0.7413,19,0.5,282,6,4.4478,37,0.9736842105263158,355,8,5.9304,38,1,82,0,0,5,0.13157894736842105
771,1160,5,7.412999999999999,21,0.5384615384615384,437,0,0,8,0.20512820512820512,150,2,1.4826,38,0.9743589743589743,188,3,1.4826,38,0.9743589743589743,40,0,0,8,0.20512820512820512
772,397,0,0,13,0.4482758620689655,123,0,0,10,0.3448275862068966,143,3,2.9652,29,1,144,3,2.9652,29,1,39,0,0,8,0.27586206896551724
773,383,0,0,9,0.391304347826087,267,0,0,11,0.4782608695652174,84,2,1.4826,22,0.9565217391304348,56,1,0,23,1,10,0,0,2,0.08695652173913043
774,47,23.5,33.3585,2,1,12,6,8.8956,1,0.5,5,2.5,2.2239,2,1,7,3.5,2.2239,2,1,0,0,0,0,0
775,660,7,10.3782,18,0.6666666666666666,471,10,14.825999999999999,15,0.5555555555555556,159,4,4.4478,25,0.9259259259259259,148,3,2.9652,24,0.8888888888888888,42,0,0,5,0.18518518518518517
777,632,1,1.4826,15,0.5357142857142857,689,5,7.412999999999999,17,0.6071428571428571,117,3,2.9652,27,0.9642857142857143,91,2,1.4826,27,0.9642857142857143,17,0,0,4,0.14285714285714285
778,763,17,25.2042,20,0.7142857142857143,52,0,0,5,0.17857142857142858,233,6,7.412999999999999,26,0.9285714285714286,253,7,5.1891,28,1,61,0,0,10,0.35714285714285715
779,891,0,0,14,0.4827586206896552,251,0,0,13,0.4482758620689655,341,7,5.9304,29,1,244,5,4.4478,28,0.9655172413793104,81,0,0,11,0.3793103448275862
780,317,0,0,9,0.4090909090909091,134,0,0,8,0.36363636363636365,250,9.5,8.8956,21,0.9545454545454546,268,9.5,8.8956,22,1,75,0,0,6,0.2727272727272727
781,399,0,0,9,0.4090909090909091,239,2.5,3.7064999999999997,14,0.6363636363636364,121,4,4.4478,18,0.8181818181818182,118,3,4.4478,18,0.8181818181818182,38,0,0,7,0.3181818181818182
782,236,0,0,7,0.4666666666666667,140,0,0,7,0.4666666666666667,131,9,5.9304,15,1,93,5,2.9652,15,1,16,0,0,3,0.2
784,337,3,4.4478,11,0.55,377,0,0,7,0.35,200,8,7.412999999999999,20,1,125,5,5.9304,20,1,31,0,0,6,0.3
786,1166,27,40.0302,18,0.6206896551724138,1129,0,0,9,0.3103448275862069,154,3,2.9652,29,1,133,2,1.4826,29,1,11,0,0,3,0.10344827586206896
787,761,5,7.412999999999999,25,0.6410256410256411,86,0,0,12,0.3076923076923077,213,5,4.4478,38,0.9743589743589743,221,5,4.4478,38,0.9743589743589743,47,0,0,10,0.2564102564102564
788,550,6,8.8956,13,0.5416666666666666,234,0,0,7,0.2916666666666667,194,5.5,5.1891,23,0.9583333333333334,199,6,4.4478,24,1,53,0,0,7,0.2916666666666667
789,478,0,0,11,0.4583333333333333,192,1,1.4826,13,0.5416666666666666,203,5.5,5.1891,24,1,231,8,4.4478,24,1,32,0,0,8,0.3333333333333333
790,646,0,0,18,0.4864864864864865,490,0,0,10,0.2702702702702703,350,6,2.9652,36,0.972972972972973,511,10,5.9304,37,1,39,0,0,9,0.24324324324324326
791,886,15.5,22.9803,17,0.53125,349,0,0,15,0.46875,274,6,7.412999999999999,30,0.9375,301,6,5.9304,32,1,45,0,0,6,0.1875
792,819,20,29.651999999999997,20,0.6451612903225806,91,0,0,12,0.3870967741935484,151,3,2.9652,27,0.8709677419354839,165,5,4.4478,30,0.967741935483871,22,0,0,4,0.12903225806451613
793,474,0.5,0.7413,17,0.5,375,0,0,11,0.3235294117647059,171,4,4.4478,34,1,192,4,2.9652,34,1,38,0,0,10,0.29411764705882354
794,1577,3.5,5.1891,18,0.5625,904,12,17.7912,19,0.59375,208,5,4.4478,31,0.96875,224,5,5.9304,29,0.90625,58,0,0,9,0.28125
795,2188,11.5,17.049899999999997,42,0.7777777777777778,331,0,0,23,0.42592592592592593,663,10.5,9.636899999999999,53,0.9814814814814815,748,11,7.412999999999999,53,0.9814814814814815,136,0,0,14,0.25925925925925924
797,345,18,26.686799999999998,8,0.6153846153846154,113,0,0,5,0.38461538461538464,68,4,0,13,1,44,2,1.4826,13,1,2,0,0,1,0.07692307692307693
798,464,0,0,9,0.4090909090909091,237,0,0,9,0.4090909090909091,268,6.5,5.1891,22,1,202,5,4.4478,22,1,78,0,0,6,0.2727272727272727
799,567,3,4.4478,15,0.5357142857142857,151,0,0,11,0.39285714285714285,115,2.5,2.2239,25,0.8928571428571429,126,2,1.4826,27,0.9642857142857143,28,0,0,7,0.25
800,416,0,0,12,0.375,351,1.5,2.2239,17,0.53125,401,8.5,8.1543,32,1,350,7.5,8.1543,32,1,171,0,0,10,0.3125
801,790,0.5,0.7413,14,0.5,183,0,0,10,0.35714285714285715,155,4,2.9652,28,1,185,5,2.9652,28,1,62,0,0,9,0.32142857142857145
803,472,0,0,12,0.48,865,2,2.9652,13,0.52,122,4,2.9652,25,1,163,5,2.9652,25,1,20,0,0,6,0.24
804,327,10,14.825999999999999,19,0.6785714285714286,77,0,0,11,0.39285714285714285,113,2,2.2239,25,0.8928571428571429,145,4,2.9652,27,0.9642857142857143,67,0,0,5,0.17857142857142858
806,710,3,4.4478,20,0.5714285714285714,241,0,0,11,0.3142857142857143,255,5,5.9304,33,0.9428571428571428,298,7,7.412999999999999,33,0.9428571428571428,51,0,0,8,0.22857142857142856
807,857,30,40.0302,21,0.7777777777777778,0,0,0,0,0,115,3,2.9652,25,0.9259259259259259,110,2,1.4826,25,0.9259259259259259,61,0,0,5,0.18518518518518517
808,681,0,0,18,0.42857142857142855,509,0,0,19,0.4523809523809524,552,9.5,8.1543,41,0.9761904761904762,571,10,8.1543,41,0.9761904761904762,159,0,0,10,0.23809523809523808
810,1639,21,31.1346,20,0.6451612903225806,964,0,0,12,0.3870967741935484,307,7,5.9304,31,1,244,5,4.4478,31,1,44,0,0,8,0.25806451612903225
811,810,0,0,8,0.2857142857142857,1445,17.5,17.049899999999997,26,0.9285714285714286,159,4,5.1891,23,0.8214285714285714,165,5,4.4478,27,0.9642857142857143,29,0,0,6,0.21428571428571427
813,351,0,0,11,0.4782608695652174,38,0,0,7,0.30434782608695654,115,4,2.9652,21,0.9130434782608695,82,3,1.4826,23,1,20,0,0,5,0.21739130434782608
814,676,12,17.7912,22,0.6875,90,0,0,2,0.0625,173,4,2.9652,31,0.96875,198,5,4.4478,31,0.96875,33,0,0,7,0.21875
816,798,22,32.6172,21,0.65625,298,0,0,11,0.34375,222,5,4.4478,31,0.96875,207,5.5,5.1891,31,0.96875,20,0,0,5,0.15625
818,1241,5,7.412999999999999,25,0.6097560975609756,0,0,0,0,0,261,5,2.9652,40,0.975609756097561,292,5,2.9652,39,0.9512195121951219,80,0,0,10,0.24390243902439024
820,313,0,0,15,0.4838709677419355,131,0,0,10,0.3225806451612903,181,4,2.9652,31,1,153,2,1.4826,31,1,79,0,0,8,0.25806451612903225
821,2515,11,16.3086,27,0.6428571428571429,61,0,0,4,0.09523809523809523,241,2.5,2.2239,42,1,180,3,1.4826,42,1,52,0,0,8,0.19047619047619047
822,358,3.5,5.1891,11,0.5,213,0,0,8,0.36363636363636365,269,7.5,6.6716999999999995,22,1,255,6.5,6.6716999999999995,22,1,98,0,0,5,0.22727272727272727
823,667,0.5,0.7413,20,0.5,285,0,0,11,0.275,335,5.5,6.6716999999999995,39,0.975,346,4.5,5.1891,39,0.975,116,0,0,12,0.3
825,458,3.5,5.1891,13,0.5,620,9.5,14.0847,14,0.5384615384615384,262,6.5,6.6716999999999995,26,1,219,5.5,5.1891,26,1,26,0,0,4,0.15384615384615385
826,730,3,4.4478,21,0.5675675675675675,26,0,0,3,0.08108108108108109,293,4,4.4478,37,1,289,5,5.9304,37,1,88,0,0,13,0.35135135135135137
827,558,1,1.4826,16,0.5,421,0,0,15,0.46875,308,8,7.412999999999999,30,0.9375,317,7.5,9.636899999999999,31,0.96875,74,0,0,9,0.28125
828,786,12,17.7912,20,0.6666666666666666,471,0,0,11,0.36666666666666664,298,9.5,6.6716999999999995,30,1,260,7,5.9304,30,1,35,0,0,8,0.26666666666666666
830,431,0,0,9,0.32142857142857145,249,2.5,3.7064999999999997,14,0.5,203,5.5,5.9304,28,1,265,6,5.1891,28,1,24,0,0,5,0.17857142857142858
832,478,0,0,13,0.4482758620689655,996,0,0,9,0.3103448275862069,412,15,10.3782,29,1,352,14,11.8608,29,1,107,0,0,5,0.1724137931034483
833,652,0,0,12,0.42857142857142855,217,0,0,11,0.39285714285714285,101,2,1.4826,27,0.9642857142857143,121,2,1.4826,27,0.9642857142857143,38,0,0,7,0.25
